,Unnamed: 0,block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
23044,23044,47,1,-1,1,0.02,2,-0.02,1,0,23045,1,0,0.9718537728150222,0.0281462271848276,2
23045,23045,47,0,1,-1,0.01,2,0.01,1,0,23046,1,0,0.971045427212255,0.0289545727886188,2
23046,23046,47,1,1,1,0.1,2,0.1,1,1,23047,1,1,0.96821593102713,0.0317840689726912,2
23047,23047,47,1,1,1,0.02,2,0.02,1,1,23048,1,1,0.9680927608968884,0.0319072391022525,2
23048,23048,47,1,1,1,0.02,2,0.02,1,1,23049,1,1,0.966839091363066,0.0331609086370747,2
23049,23049,47,0,1,-1,0.05,2,0.05,1,0,23050,1,0,0.9639752609207228,0.0360247390786808,2
23050,23050,47,0,1,-1,0.02,2,0.02,1,0,23051,1,0,0.9536300626547268,0.0463699373461359,2
23051,23051,47,1,1,1,0.01,2,0.01,1,1,23052,1,1,0.9326399663283512,0.0673600336722465,2
23052,23052,47,0,1,-1,0.05,2,0.05,1,0,23053,1,0,0.8950280138399566,0.1049719861591841,2
23053,23053,47,1,1,1,0.01,2,0.01,1,1,23054,1,1,0.8155030485627653,0.1844969514377888,2
23054,23054,47,0,1,-1,0.05,2,0.05,1,0,23055,1,0,0.6693743257441466,0.3306256742555161,2
23055,23055,47,0,-1,1,0.02,2,-0.02,1,1,23056,0,1,0.3682757408331452,0.6317242591664539,1
23056,23056,47,1,-1,1,0.02,2,-0.02,1,0,23057,1,0,0.3616479539114991,0.6383520460887728,1
23057,23057,47,0,-1,1,0.01,2,-0.01,1,1,23058,0,1,0.2799563011735346,0.7200436988259178,1
23058,23058,47,1,1,1,0.02,2,0.02,1,1,23059,1,1,0.3830404205558322,0.6169595794435639,1
23059,23059,47,1,-1,1,0.05,2,-0.05,1,0,23060,1,0,0.4118580461318403,0.5881419538678306,1
23060,23060,47,1,1,1,0.1,2,0.1,1,1,23061,1,1,0.3668447341151084,0.6331552658853208,1
23061,23061,47,0,-1,-1,0.1,1,-0.1,1,1,23062,1,1,0.2563153594600305,0.7436846405405956,1
23062,23062,47,1,1,-1,0.01,1,0.01,1,1,23063,0,1,0.0480565193467883,0.9519434806535704,1
23063,23063,47,1,1,-1,0.01,1,0.01,1,1,23064,0,1,0.0195238939795932,0.9804761060211656,1
23064,23064,47,1,-1,-1,0.02,1,-0.02,1,0,23065,0,0,0.0337658222038829,0.966234177796887,1
23065,23065,47,1,1,1,0.01,2,0.01,1,1,23066,1,1,0.1693687110152399,0.8306312889854722,1
23066,23066,47,1,-1,1,0.1,2,-0.1,1,0,23067,1,0,0.2202882547416945,0.7797117452579863,1
23067,23067,47,0,1,-1,0.01,1,0.01,1,0,23068,1,0,0.1931220852640659,0.8068779147361618,1
23068,23068,47,0,1,1,0.01,1,0.01,1,0,23069,0,0,0.086621111091084,0.9133788889090848,1
23069,23069,47,0,1,-1,0.02,1,0.02,1,0,23070,1,0,0.1036335545684254,0.8963664454324575,1
23070,23070,47,1,-1,-1,0.02,1,-0.02,1,0,23071,0,0,0.0615748716837531,0.9384251283167292,1
23071,23071,47,1,-1,1,0.1,1,-0.1,1,0,23072,1,0,0.1149062181984882,0.8850937818017485,1
23072,23072,47,1,1,1,0.01,1,0.01,1,1,23073,1,1,0.0995083149817623,0.9004916850182116,1
23073,23073,47,0,-1,1,0.1,1,-0.1,1,1,23074,0,1,0.0213119646979924,0.978688035302894,1
23074,23074,47,1,-1,-1,0.05,1,-0.05,1,0,23075,0,0,0.0048781390841225,0.9951218609151838,1
23075,23075,47,0,-1,1,0.02,1,-0.02,1,1,23076,0,1,0.004145978256453,0.995854021743038,1
23076,23076,47,0,-1,1,0.1,1,-0.1,1,1,23077,0,1,0.0095907225900086,0.990409277409356,1
23077,23077,47,0,-1,1,0.1,1,-0.1,1,1,23078,0,1,0.0355244063232907,0.9644755936762746,1
23078,23078,47,0,1,-1,0.02,1,0.02,1,0,23079,1,0,0.1652925979263303,0.8347074020727869,1
23079,23079,47,0,-1,-1,0.1,1,-0.1,1,1,23080,1,1,0.2074226806947598,0.7925773193050534,1
23080,23080,47,0,1,-1,0.02,1,0.02,1,0,23081,1,0,0.1953457767803927,0.8046542232193208,1
23081,23081,47,0,1,1,0.05,1,0.05,1,0,23082,0,0,0.1082827831199734,0.8917172168794392,1
23082,23082,47,0,-1,1,0.01,1,-0.01,1,1,23083,0,1,0.1546413382004318,0.8453586617987509,1
23083,23083,47,1,-1,1,0.02,2,-0.02,1,0,23084,1,0,0.5222333591105239,0.4777666408891332,2
23084,23084,47,1,1,1,0.02,2,0.02,1,1,23085,1,1,0.7098209121504679,0.2901790878491433,2
23085,23085,47,0,-1,-1,0.02,2,-0.02,1,1,23086,1,1,0.809471520883168,0.1905284791174357,2
23086,23086,47,0,1,-1,0.1,2,0.1,1,0,23087,1,0,0.8581780895714621,0.1418219104287007,2
23087,23087,47,0,-1,-1,0.1,2,-0.1,1,1,23088,1,1,0.8625991810418746,0.137400818958807,2
23088,23088,47,1,-1,1,0.1,2,-0.1,1,0,23089,1,0,0.8476565075085915,0.1523434924909802,2
23089,23089,47,1,1,1,0.1,2,0.1,1,1,23090,1,1,0.7844019580855348,0.2155980419146557,2
23090,23090,47,0,1,-1,0.02,2,0.02,1,0,23091,1,0,0.6765411759541701,0.3234588240450854,2
23091,23091,47,0,-1,-1,0.05,2,-0.05,1,1,23092,1,1,0.4566006560852044,0.5433993439151612,1
23092,23092,47,1,-1,-1,0.1,1,-0.1,1,0,23093,0,0,0.0618469042969577,0.9381530957034938,1
23093,23093,47,1,1,-1,0.01,1,0.01,1,1,23094,0,1,0.0172799563219537,0.9827200436772032,1
23094,23094,47,1,-1,-1,0.05,1,-0.05,1,0,23095,0,0,0.0188332387310993,0.9811667612688156,1
23095,23095,47,0,1,-1,0.01,1,0.01,1,0,23096,1,0,0.0845493891025213,0.9154506108969628,1
23096,23096,47,1,1,1,0.01,2,0.01,1,1,23097,1,1,0.089755518618795,0.910244481381042,1
23097,23097,47,0,-1,1,0.1,1,-0.1,1,1,23098,0,1,0.0397741179390336,0.9602258820606084,1
23098,23098,47,1,1,1,0.1,1,0.1,1,1,23099,1,1,0.0474124559097491,0.9525875440906164,1
23099,23099,47,0,-1,1,0.05,1,-0.05,1,1,23100,0,1,0.013714085890126,0.9862859141100384,1
23100,23100,47,0,-1,1,0.02,1,-0.02,1,1,23101,0,1,0.0120916050590417,0.9879083949410687,1
23101,23101,47,0,1,1,0.05,1,0.05,1,0,23102,0,0,0.0393705565824335,0.9606294434180224,1
23102,23102,47,0,-1,-1,0.1,1,-0.1,1,1,23103,1,1,0.2434180149404301,0.7565819850591718,1
23103,23103,47,1,1,1,0.05,1,0.05,1,1,23104,1,1,0.3510176054230786,0.6489823945776562,1
23104,23104,47,1,-1,1,0.1,1,-0.1,1,0,23105,1,0,0.3868929301279258,0.6131070698723614,1
23105,23105,47,1,-1,-1,0.02,1,-0.02,1,0,23106,0,0,0.3408102844429973,0.6591897155566538,1
23106,23106,47,1,-1,1,0.02,2,-0.02,1,0,23107,1,0,0.5403047959419603,0.4596952040586644,2
23107,23107,47,1,1,1,0.1,2,0.1,1,1,23108,1,1,0.6313672391824908,0.3686327608181427,2
23108,23108,47,1,1,1,0.05,2,0.05,1,1,23109,1,1,0.6714477220283395,0.3285522779711853,2
23109,23109,47,0,1,-1,0.01,2,0.01,1,0,23110,1,0,0.6654014402018593,0.334598559798572,2
23110,23110,47,1,-1,1,0.1,1,-0.1,1,0,23111,1,0,0.6003231945542894,0.3996768054451037,2
23111,23111,47,0,1,-1,0.02,1,0.02,1,0,23112,1,0,0.4240863745526308,0.5759136254465606,1
23112,23112,47,1,1,-1,0.01,1,0.01,1,1,23113,0,1,0.0662050227528441,0.9337949772475798,1
23113,23113,47,1,-1,-1,0.1,1,-0.1,1,0,23114,0,0,0.0124994700713177,0.9875005299283562,1
23114,23114,47,0,1,1,0.01,1,0.01,1,0,23115,0,0,0.0111897924851482,0.9888102075140328,1
23115,23115,47,1,-1,1,0.02,1,-0.02,1,0,23116,1,0,0.0397922144034868,0.9602077855959504,1
23116,23116,47,0,-1,1,0.1,1,-0.1,1,1,23117,0,1,0.022486689532737,0.977513310466866,1
23117,23117,47,1,1,1,0.05,1,0.05,1,1,23118,1,1,0.0393836769061631,0.9606163230942248,1
23118,23118,47,0,-1,1,0.1,1,-0.1,1,1,23119,0,1,0.0145626501972158,0.9854373498031864,1
23119,23119,47,0,1,1,0.01,1,0.01,1,0,23120,0,0,0.015786975083205,0.984213024916336,1
23120,23120,47,1,-1,1,0.02,1,-0.02,1,0,23121,1,0,0.0614223037356922,0.938577696264724,1
23121,23121,47,0,1,1,0.05,1,0.05,1,0,23122,0,0,0.0543085530294829,0.9456914469703188,1
23122,23122,47,0,-1,-1,0.01,1,-0.01,1,1,23123,1,1,0.1572094489415523,0.8427905510580541,1
23123,23123,47,0,1,1,0.02,1,0.02,1,0,23124,0,0,0.1856338025275745,0.8143661974730649,1
23124,23124,47,0,-1,-1,0.1,1,-0.1,1,1,23125,1,1,0.5203286331071014,0.4796713668923868,2
23125,23125,47,1,1,1,0.01,1,0.01,1,1,23126,1,1,0.7199985228897975,0.2800014771108953,2
23126,23126,47,1,-1,1,0.01,1,-0.01,1,0,23127,1,0,0.8259369276208117,0.1740630723788655,2
23127,23127,47,1,-1,1,0.01,1,-0.01,1,0,23128,1,0,0.8779346866612314,0.1220653133379914,2
23128,23128,47,1,-1,1,0.01,2,-0.01,1,0,23129,1,0,0.8985647683685017,0.1014352316313341,2
23129,23129,47,1,-1,1,0.01,2,-0.01,1,0,23130,1,0,0.8967829852634737,0.103217014736944,2
23130,23130,47,1,1,1,0.05,2,0.05,1,1,23131,1,1,0.8718158399025066,0.1281841600976746,2
23131,23131,47,1,1,1,0.05,1,0.05,1,1,23132,1,1,0.820320422631835,0.1796795773687162,2
23132,23132,47,0,1,-1,0.01,1,0.01,1,0,23133,1,0,0.7249579969746386,0.2750420030256031,2
23133,23133,47,0,1,-1,0.02,1,0.02,1,0,23134,1,0,0.5343007330196267,0.4656992669798337,2
23134,23134,47,0,-1,1,0.1,1,-0.1,1,1,23135,0,1,0.1566614043292592,0.843338595671133,1
23135,23135,47,1,1,-1,0.05,1,0.05,1,1,23136,0,1,0.0887163153178753,0.9112836846823156,1
23136,23136,47,1,1,1,0.02,1,0.02,1,1,23137,1,1,0.125407454397881,0.8745925456021071,1
23137,23137,47,1,1,1,0.01,1,0.01,1,1,23138,1,1,0.1057413799715286,0.8942586200277218,1
23138,23138,47,1,1,-1,0.05,1,0.05,1,1,23139,0,1,0.0208670393560781,0.9791329606446822,1
23139,23139,47,1,-1,-1,0.01,1,-0.01,1,0,23140,0,0,0.007760297023278,0.9922397029767,1
23140,23140,47,1,-1,-1,0.01,1,-0.01,1,0,23141,0,0,0.014712747101984,0.9852872528981405,1
23141,23141,47,0,1,1,0.05,1,0.05,1,0,23142,0,0,0.0772650494256308,0.9227349505745384,1
23142,23142,47,0,1,-1,0.1,1,0.1,1,0,23143,1,0,0.5251496966478715,0.4748503033519474,2
23143,23143,47,1,1,1,0.05,1,0.05,1,1,23144,1,1,0.7257325768942895,0.2742674231057238,2
23144,23144,47,1,1,1,0.01,1,0.01,1,1,23145,1,1,0.8399646540793034,0.1600353459206707,2
23145,23145,47,1,-1,1,0.01,2,-0.01,1,0,23146,1,0,0.9013225522730244,0.0986774477261442,2
23146,23146,47,1,1,1,0.02,2,0.02,1,1,23147,1,1,0.9324877125944429,0.0675122874047486,2
23147,23147,47,0,1,-1,0.02,2,0.02,1,0,23148,1,0,0.9491273791485136,0.0508726208507547,2
23148,23148,47,1,1,1,0.01,2,0.01,1,1,23149,1,1,0.9544832969340163,0.0455167030662387,2
23149,23149,47,0,1,-1,0.05,2,0.05,1,0,23150,1,0,0.9535453676432808,0.046454632356756,2
23150,23150,47,1,-1,1,0.1,2,-0.1,1,0,23151,1,0,0.941213564740638,0.0587864352589506,2
23151,23151,47,0,1,-1,0.02,2,0.02,1,0,23152,1,0,0.9071476340264067,0.092852365974388,2
23152,23152,47,1,-1,1,0.02,2,-0.02,1,0,23153,1,0,0.840320748790697,0.1596792512089798,2
23153,23153,47,1,1,1,0.1,2,0.1,1,1,23154,1,1,0.7113860648397402,0.288613935160924,2
23154,23154,47,0,-1,-1,0.01,1,-0.01,1,1,23155,1,1,0.5011027609672789,0.4988972390330528,2
23155,23155,47,0,-1,1,0.1,1,-0.1,1,1,23156,0,1,0.1033547864370963,0.8966452135634886,1
23156,23156,47,1,-1,-1,0.02,1,-0.02,1,0,23157,0,0,0.0241490111650568,0.9758509888355316,1
23157,23157,47,0,1,1,0.1,1,0.1,1,0,23158,0,0,0.0203207693800729,0.9796792306207076,1
23158,23158,47,0,1,-1,0.1,1,0.1,1,0,23159,1,0,0.0794363319236927,0.9205636680768876,1
23159,23159,47,1,1,1,0.05,1,0.05,1,1,23160,1,1,0.0727743933597825,0.9272256066395648,1
23160,23160,47,1,1,-1,0.05,1,0.05,1,1,23161,0,1,0.0139869220402029,0.986013077960433,1
23161,23161,47,1,1,-1,0.02,1,0.02,1,1,23162,0,1,0.0040649367350275,0.9959350632657944,1
23162,23162,47,1,-1,-1,0.02,1,-0.02,1,0,23163,0,0,0.0023820250099733,0.997617974990712,1
23163,23163,47,0,-1,1,0.01,1,-0.01,1,1,23164,0,1,0.0024633852723848,0.9975366147281238,1
23164,23164,47,1,1,-1,0.02,1,0.02,1,1,23165,0,1,0.0025602294606883,0.9974397705391388,1
23165,23165,47,0,1,1,0.02,1,0.02,1,0,23166,0,0,0.0037903050304272,0.9962096949701068,1
23166,23166,47,0,1,1,0.02,1,0.02,1,0,23167,0,0,0.0124423464364604,0.9875576535629252,1
23167,23167,47,1,1,-1,0.01,1,0.01,1,1,23168,0,1,0.0701090886520598,0.9298909113488144,1
23168,23168,47,0,-1,-1,0.05,1,-0.05,1,1,23169,1,1,0.4535542642370623,0.5464457357627308,1
23169,23169,47,0,-1,-1,0.1,1,-0.1,1,1,23170,1,1,0.6666166022095479,0.3333833977911027,2
23170,23170,47,1,-1,1,0.05,2,-0.05,1,0,23171,1,0,0.7934773670514382,0.2065226329493257,2
23171,23171,47,1,-1,1,0.02,2,-0.02,1,0,23172,1,0,0.8503989793759148,0.1496010206244714,2
23172,23172,47,0,1,-1,0.1,2,0.1,1,0,23173,1,0,0.8697121611611643,0.1302878388396657,2
23173,23173,47,1,1,1,0.02,2,0.02,1,1,23174,1,1,0.8504055914092171,0.1495944085916074,2
23174,23174,47,1,1,1,0.01,2,0.01,1,1,23175,1,1,0.7987570536626791,0.2012429463380434,2
23175,23175,47,0,-1,1,0.02,2,-0.02,1,1,23176,0,1,0.6931467451495376,0.3068532548499465,2
23176,23176,47,1,-1,1,0.02,2,-0.02,1,0,23177,1,0,0.7915500832822836,0.2084499167172694,2
23177,23177,47,0,1,-1,0.02,2,0.02,1,0,23178,1,0,0.8337602562826181,0.1662397437165517,2
23178,23178,47,1,-1,1,0.1,2,-0.1,1,0,23179,1,0,0.8378205498343951,0.1621794501652848,2
23179,23179,47,0,-1,-1,0.01,2,-0.01,1,1,23180,1,1,0.7966240294234238,0.2033759705764455,2
23180,23180,47,0,-1,1,0.01,2,-0.01,1,1,23181,0,1,0.7041729122306752,0.2958270877686314,2
23181,23181,47,0,-1,-1,0.02,1,-0.02,1,1,23182,1,1,0.8179015608665462,0.1820984391334058,2
23182,23182,47,0,-1,-1,0.1,1,-0.1,1,1,23183,1,1,0.8768956948615313,0.1231043051393412,2
23183,23183,47,0,-1,-1,0.05,1,-0.05,1,1,23184,1,1,0.9120725422129708,0.0879274577866189,2
23184,23184,47,1,1,1,0.01,2,0.01,1,1,23185,1,1,0.9295624003223192,0.0704375996782561,2
23185,23185,47,0,-1,-1,0.1,2,-0.1,1,1,23186,1,1,0.93328095974903,0.0667190402518236,2
23186,23186,47,1,1,1,0.02,2,0.02,1,1,23187,1,1,0.930346306287056,0.0696536937136901,2
23187,23187,47,1,-1,1,0.01,2,-0.01,1,0,23188,1,0,0.9147152593665908,0.0852847406328473,2
23188,23188,47,0,1,-1,0.1,2,0.1,1,0,23189,1,0,0.8774277126367231,0.1225722873634461,2
23189,23189,47,1,1,-1,0.05,2,0.05,1,1,23190,0,1,0.7855971516253913,0.2144028483738574,2
23190,23190,47,0,1,-1,0.05,2,0.05,1,0,23191,1,0,0.879605475917452,0.1203945240827082,2
23191,23191,47,1,1,1,0.02,2,0.02,1,1,23192,1,1,0.9242356009793988,0.0757643990200918,2
23192,23192,47,0,1,-1,0.1,2,0.1,1,0,23193,1,0,0.94964476771354,0.0503552322872107,2
23193,23193,47,1,1,1,0.1,2,0.1,1,1,23194,1,1,0.9570207821299932,0.042979217870422,2
23194,23194,47,1,1,1,0.05,2,0.05,1,1,23195,1,1,0.9636621868694514,0.0363378131306937,2
23195,23195,47,1,-1,1,0.1,2,-0.1,1,0,23196,1,0,0.968966095976938,0.0310339040227324,2
23196,23196,47,1,1,1,0.1,2,0.1,1,1,23197,1,1,0.9669583579167076,0.0330416420840252,2
23197,23197,47,1,-1,1,0.02,2,-0.02,1,0,23198,1,0,0.9672830535572204,0.032716946443344,2
23198,23198,47,0,1,-1,0.02,2,0.02,1,0,23199,1,0,0.964061426585292,0.035938573415117,2
23199,23199,47,0,-1,-1,0.05,2,-0.05,1,1,23200,1,1,0.955248314116788,0.0447516858832793,2
23200,23200,47,0,1,-1,0.01,2,0.01,1,0,23201,1,0,0.9415104407527348,0.0584895592473539,2
23201,23201,47,1,-1,1,0.01,2,-0.01,1,0,23202,1,0,0.913114525990073,0.0868854740092177,2
23202,23202,47,0,1,-1,0.1,2,0.1,1,0,23203,1,0,0.8583871316777729,0.1416128683231125,2
23203,23203,47,1,1,1,0.01,1,0.01,1,1,23204,1,1,0.7327054810273264,0.267294518973086,2
23204,23204,47,0,1,1,0.01,1,0.01,1,0,23205,0,0,0.5017048525277777,0.4982951474719926,2
23205,23205,47,0,-1,-1,0.02,2,-0.02,1,1,23206,1,1,0.5357959168924088,0.4642040831080893,2
23206,23206,47,0,-1,-1,0.01,2,-0.01,1,1,23207,1,1,0.5098233261834305,0.4901766738161988,2
23207,23207,47,1,1,1,0.1,2,0.1,1,1,23208,1,1,0.4114998549882403,0.5885001450113959,1
23208,23208,47,1,-1,-1,0.01,2,-0.01,1,0,23209,0,0,0.2279402753050973,0.7720597246957676,1
23209,23209,47,0,-1,-1,0.05,2,-0.05,1,1,23210,1,1,0.2590423618300467,0.7409576381705272,1
23210,23210,47,1,1,-1,0.05,2,0.05,1,1,23211,0,1,0.2295217578427369,0.7704782421575622,1
23211,23211,47,0,-1,-1,0.05,2,-0.05,1,1,23212,1,1,0.388837245969709,0.6111627540298542,1
23212,23212,47,0,-1,-1,0.1,2,-0.1,1,1,23213,1,1,0.4603867767912418,0.5396132232094017,1
23213,23213,47,0,-1,-1,0.02,2,-0.02,1,1,23214,1,1,0.4757750578258837,0.5242249421742586,1
23214,23214,47,1,-1,1,0.01,2,-0.01,1,0,23215,1,0,0.4277884008514332,0.5722115991480969,1
23215,23215,47,0,-1,-1,0.1,1,-0.1,1,1,23216,1,1,0.2926128954781377,0.7073871045211692,1
23216,23216,47,1,1,-1,0.02,1,0.02,1,1,23217,0,1,0.0476802805164638,0.9523197194843236,1
23217,23217,47,1,-1,-1,0.05,1,-0.05,1,0,23218,0,0,0.0101688608508019,0.9898311391486738,1
23218,23218,47,1,1,-1,0.02,1,0.02,1,1,23219,0,1,0.0093715093069295,0.9906284906936824,1
23219,23219,47,1,1,1,0.05,1,0.05,1,1,23220,1,1,0.0336517607622381,0.9663482392376456,1
23220,23220,47,1,1,-1,0.02,1,0.02,1,1,23221,0,1,0.0175455522737083,0.9824544477269848,1
23221,23221,47,0,-1,1,0.02,1,-0.02,1,1,23222,0,1,0.0392468661205285,0.9607531338803506,1
23222,23222,47,0,1,-1,0.05,1,0.05,1,0,23223,1,0,0.1881349664033088,0.8118650335958147,1
23223,23223,47,1,1,1,0.01,1,0.01,1,1,23224,1,1,0.2372379263825733,0.7627620736171353,1
23224,23224,47,1,-1,1,0.02,1,-0.02,1,0,23225,1,0,0.2215981197655362,0.7784018802348049,1
23225,23225,47,0,1,1,0.05,1,0.05,1,0,23226,0,0,0.1300439894187502,0.8699560105819022,1
23226,23226,47,0,-1,1,0.1,1,-0.1,1,1,23227,0,1,0.1842772837799159,0.8157227162195565,1
23227,23227,47,1,-1,1,0.01,2,-0.01,1,0,23228,1,0,0.5210257378781482,0.4789742621222021,2
23228,23228,47,1,-1,1,0.1,2,-0.1,1,0,23229,1,0,0.6940141332316875,0.3059858667685742,2
23229,23229,47,1,-1,1,0.01,2,-0.01,1,0,23230,1,0,0.7627749106426962,0.2372250893580863,2
23230,23230,47,0,1,-1,0.01,2,0.01,1,0,23231,1,0,0.7818308580014628,0.2181691419978213,2
23231,23231,47,1,-1,1,0.05,2,-0.05,1,0,23232,1,0,0.7582456554163093,0.2417543445830106,2
23232,23232,47,0,-1,-1,0.02,2,-0.02,1,1,23233,1,1,0.6760668849735255,0.3239331150257359,2
23233,23233,47,1,-1,1,0.02,1,-0.02,1,0,23234,1,0,0.510376369431361,0.4896236305694187,2
23234,23234,47,0,-1,1,0.02,1,-0.02,1,1,23235,0,1,0.1809772549545044,0.8190227450455916,1
23235,23235,47,0,-1,1,0.1,1,-0.1,1,1,23236,0,1,0.1453167137874676,0.8546832862131906,1
23236,23236,47,0,-1,-1,0.02,1,-0.02,1,1,23237,1,1,0.2281725686340218,0.771827431365131,1
23237,23237,47,1,-1,1,0.01,1,-0.01,1,0,23238,1,0,0.240877487945463,0.7591225120540065,1
23238,23238,47,0,1,-1,0.02,1,0.02,1,0,23239,1,0,0.185616386587782,0.8143836134120994,1
23239,23239,47,0,1,1,0.01,1,0.01,1,0,23240,0,0,0.0338837548897274,0.96611624511091,1
23240,23240,47,1,-1,-1,0.02,1,-0.02,1,0,23241,0,0,0.0122115139455698,0.987788486055209,1
23241,23241,47,1,1,-1,0.1,1,0.1,1,1,23242,0,1,0.0223518563089342,0.9776481436909668,1
23242,23242,47,0,1,-1,0.1,1,0.1,1,0,23243,1,0,0.0899183054628693,0.9100816945366932,1
23243,23243,47,0,1,-1,0.02,1,0.02,1,0,23244,1,0,0.087847132524824,0.9121528674750956,1
23244,23244,47,0,-1,1,0.1,1,-0.1,1,1,23245,0,1,0.0247098385843535,0.975290161415672,1
23245,23245,47,1,1,-1,0.05,1,0.05,1,1,23246,0,1,0.0157637460229935,0.9842362539762872,1
23246,23246,47,1,1,1,0.02,1,0.02,1,1,23247,1,1,0.0397905593306983,0.9602094406689432,1
23247,23247,47,1,-1,-1,0.01,1,-0.01,1,0,23248,0,0,0.0204177310358998,0.9795822689635552,1
23248,23248,47,1,-1,1,0.01,1,-0.01,1,0,23249,1,0,0.046627692352299,0.9533723076485524,1
23249,23249,47,1,1,-1,0.02,1,0.02,1,1,23250,0,1,0.0259979372170768,0.9740020627836868,1
23250,23250,47,0,-1,-1,0.05,1,-0.05,1,1,23251,1,1,0.0561111017486887,0.9438888982509004,1
23251,23251,47,0,-1,1,0.1,1,-0.1,1,1,23252,0,1,0.0404781316703719,0.9595218683299952,1
23252,23252,47,0,1,1,0.01,1,0.01,1,0,23253,0,0,0.0794615003256262,0.920538499674344,1
23253,23253,47,1,1,1,0.02,1,0.02,1,1,23254,1,1,0.3684267978096158,0.6315732021896168,1
23254,23254,47,1,-1,1,0.02,1,-0.02,1,0,23255,1,0,0.5167771630513902,0.4832228369486524,2
23255,23255,47,1,1,1,0.1,1,0.1,1,1,23256,1,1,0.5747052236315668,0.4252947763687368,2
23256,23256,47,0,1,-1,0.02,1,0.02,1,0,23257,1,0,0.5844125364105622,0.4155874635896777,2
23257,23257,47,0,1,1,0.05,1,0.05,1,0,23258,0,0,0.5294597588947758,0.4705402411051253,2
23258,23258,47,1,-1,1,0.02,2,-0.02,1,0,23259,1,0,0.7390207266728741,0.2609792733275393,2
23259,23259,47,0,1,-1,0.05,2,0.05,1,0,23260,1,0,0.8464336136867837,0.1535663863141102,2
23260,23260,47,0,-1,-1,0.05,2,-0.05,1,1,23261,1,1,0.8953342543977154,0.1046657456029599,2
23261,23261,47,0,-1,-1,0.02,2,-0.02,1,1,23262,1,1,0.9208964915248457,0.0791035084758484,2
23262,23262,47,1,-1,1,0.05,2,-0.05,1,0,23263,1,0,0.9298063486120056,0.0701936513873565,2
23263,23263,47,1,1,1,0.02,2,0.02,1,1,23264,1,1,0.9209115636387628,0.0790884363611585,2
23264,23264,47,1,1,1,0.05,2,0.05,1,1,23265,1,1,0.8961795037321701,0.1038204962687115,2
23265,23265,47,1,-1,1,0.02,1,-0.02,1,0,23266,1,0,0.8494808515060683,0.15051914849428,2
23266,23266,47,1,-1,1,0.01,1,-0.01,1,0,23267,1,0,0.7536072042885853,0.2463927957110577,2
23267,23267,47,0,-1,-1,0.02,1,-0.02,1,1,23268,1,1,0.5681081797444033,0.4318918202549317,2
23268,23268,47,1,1,-1,0.05,1,0.05,1,1,23269,0,1,0.2228401367184345,0.7771598632824158,1
23269,23269,47,1,1,1,0.01,1,0.01,1,1,23270,1,1,0.1883919730383449,0.811608026960905,1
23270,23270,47,0,1,1,0.02,1,0.02,1,0,23271,0,0,0.0768067341147728,0.9231932658844764,1
23271,23271,47,1,1,-1,0.02,1,0.02,1,1,23272,0,1,0.0882308276668703,0.9117691723324316,1
23272,23272,47,1,-1,1,0.01,2,-0.01,1,0,23273,1,0,0.2724884577675627,0.727511542232211,1
23273,23273,47,0,1,-1,0.05,2,0.05,1,0,23274,1,0,0.3501255331686896,0.6498744668320481,1
23274,23274,47,1,1,1,0.05,2,0.05,1,1,23275,1,1,0.3477762890355447,0.6522237109643098,1
23275,23275,47,1,-1,-1,0.1,2,-0.1,1,0,23276,0,0,0.2825891669279974,0.717410833071507,1
23276,23276,47,0,1,-1,0.05,2,0.05,1,0,23277,1,0,0.464963355920097,0.5350366440801877,1
23277,23277,47,1,-1,1,0.05,2,-0.05,1,0,23278,1,0,0.535513385260878,0.46448661473899,2
23278,23278,47,0,1,-1,0.05,2,0.05,1,0,23279,1,0,0.5334403702532197,0.4665596297472974,2
23279,23279,47,1,1,1,0.01,2,0.01,1,1,23280,1,1,0.4557669910730774,0.5442330089275212,1
23280,23280,47,1,-1,-1,0.1,1,-0.1,1,0,23281,0,0,0.2817298935577429,0.7182701064414904,1
23281,23281,47,1,-1,1,0.05,2,-0.05,1,0,23282,1,0,0.3515239941330271,0.6484760058674617,1
23282,23282,47,0,1,1,0.02,2,0.02,1,0,23283,0,0,0.3442463472974449,0.6557536527030193,1
23283,23283,47,1,-1,1,0.01,2,-0.01,1,0,23284,1,0,0.624232883112904,0.3757671168879589,2
23284,23284,47,0,1,-1,0.02,2,0.02,1,0,23285,1,0,0.7687173907930529,0.2312826092066968,2
23285,23285,47,1,1,1,0.01,2,0.01,1,1,23286,1,1,0.8374247498359365,0.162575250164486,2
23286,23286,47,0,-1,-1,0.05,2,-0.05,1,1,23287,1,1,0.8670877152630242,0.132912284737827,2
23287,23287,47,1,1,1,0.01,1,0.01,1,1,23288,1,1,0.8724588081258747,0.1275411918747433,2
23288,23288,47,1,1,1,0.02,1,0.02,1,1,23289,1,1,0.8523565040332289,0.1476434959668492,2
23289,23289,47,0,1,-1,0.02,2,0.02,1,0,23290,1,0,0.8000347423469106,0.1999652576538299,2
23290,23290,47,1,-1,-1,0.01,2,-0.01,1,0,23291,0,0,0.6857540837068902,0.3142459162934738,2
